,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_momentum,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,140.25656652450562,31.96954610945697,0.5757513840993246,0.05010378593586697,0.8,118,0.001,"{'alpha': 0.8, 'hidden_layer_sizes': 118, 'momentum': 0.001}",0.9766726943942133,0.9790825245644704,0.9769726927482066,0.9775759705689634,0.001072311664624036,46,0.995599493640364,0.9956297658157268,0.9954489285391362,0.9955593959984091,7.908390404685283e-05
1,113.06214650472005,24.676027290847035,0.3862921396891276,0.25532361597009934,0.4,187,0.9,"{'alpha': 0.4, 'hidden_layer_sizes': 187, 'momentum': 0.9}",0.9769138034960819,0.9779974682018204,0.9769124118391705,0.9772745611790242,0.0005111727737162933,75,0.9978600277292181,0.9990053949787516,0.998824557702161,0.9985633268033768,0.0005027575432456893
2,96.6402268409729,17.237158417467757,0.12678845723470053,0.002849105959543283,0.3,172,0.6,"{'alpha': 0.3, 'hidden_layer_sizes': 172, 'momentum': 0.6}",0.9758890898131405,0.9777563445656761,0.9770932545662788,0.9769128963150319,0.0007728979673114851,87,0.99891494363735,0.9993972090780313,0.9993369299858345,0.9992163609004052,0.00021455017608911978
3,34.2785317103068,1.148570808642428,0.12203447024027507,0.001586054640927267,0.001,160,0.5,"{'alpha': 0.001, 'hidden_layer_sizes': 160, 'momentum': 0.5}",0.9779385171790235,0.9783591536560371,0.9779974682018204,0.9780983796789604,0.00018595896700173065,12,1.0,1.0,1.0,1.0,0.0
4,105.48145707448323,19.259960993513015,0.18294946352640787,0.08486105162564593,0.4,169,0.4,"{'alpha': 0.4, 'hidden_layer_sizes': 169, 'momentum': 0.4}",0.976491862567812,0.9785399963831455,0.9772740972933872,0.9774353187481148,0.0008438828115627394,57,0.9984025559105432,0.9989451158865548,0.9987039995177672,0.9986838904382883,0.00022195512038929928
5,144.0991015434265,41.956136096363245,0.5492167472839355,0.31482207530223866,0.7,158,0.5,"{'alpha': 0.7, 'hidden_layer_sizes': 158, 'momentum': 0.5}",0.9769740807715491,0.9791428054735065,0.9777563445656761,0.9779577436035772,0.0008967581939299219,17,0.9964735668213877,0.9966545103830736,0.9969257662979596,0.9966846145008069,0.00018583287309006068
6,167.9423725605011,45.612056102162725,0.9516368707021078,0.7002073145774189,0.6,186,0.9,"{'alpha': 0.6, 'hidden_layer_sizes': 186, 'momentum': 0.9}",0.9770946353224834,0.9781180300198927,0.9767918500210984,0.9773348384544915,0.0005674278255252228,66,0.9980710109108445,0.9977998131348141,0.9977998131348141,0.9978902123934908,0.00012784385764918156
7,34.51461307207743,1.5384779294592805,0.12523913383483887,0.009455922282473104,0.001,177,0.9,"{'alpha': 0.001, 'hidden_layer_sizes': 177, 'momentum': 0.9}",0.9764315852923448,0.9777563445656761,0.978298872747001,0.9774956008683406,0.0007842963157524413,52,1.0,1.0,1.0,1.0,0.0
8,64.52351395289104,14.101012561342557,0.15599560737609863,0.08711173584933962,0.8,101,0.9,"{'alpha': 0.8, 'hidden_layer_sizes': 101, 'momentum': 0.9}",0.976491862567812,0.9796250527457954,0.9778166254747122,0.9779778469294399,0.0012841896124148526,16,0.9950268250045211,0.9951776726242503,0.9963531149220892,0.9955192041836202,0.0005928710320100252
9,126.44010639190674,13.909886044828687,0.5439965724945068,0.17851903617248474,0.5,149,0.1,"{'alpha': 0.5, 'hidden_layer_sizes': 149, 'momentum': 0.1}",0.9761904761904762,0.9770329736572427,0.97661100729399,0.976611485713903,0.00034394831689391037,95,0.9987642413647598,0.9983423249645861,0.9989752554326532,0.9986939405873331,0.0002631310115158399
10,92.45014317830403,29.803649844162116,0.2097009023030599,0.10128132505187598,0.1,139,0.4,"{'alpha': 0.1, 'hidden_layer_sizes': 139, 'momentum': 0.4}",0.976552139843279,0.9788414009283259,0.97769606365664,0.977696534809415,0.0009345869837763387,35,0.9993369100006028,0.9999397209078031,1.0,0.9997588769694686,0.00029938880445490757
11,129.44605660438538,32.140350416352256,0.46814783414204914,0.2743145870202616,0.5,147,0.9,"{'alpha': 0.5, 'hidden_layer_sizes': 147, 'momentum': 0.9}",0.9761904761904762,0.9788414009283259,0.9772740972933872,0.977435324804063,0.001088223697617679,56,0.9980710109108445,0.9979806504114048,0.99903553452485,0.9983623986156998,0.00047740633922994913
12,133.3383027712504,41.28645363593052,0.6737418174743652,0.4101870737430952,0.8,144,0.6,"{'alpha': 0.8, 'hidden_layer_sizes': 144, 'momentum': 0.6}",0.9768535262206148,0.9779371872927843,0.9772740972933872,0.9773549369355954,0.0004460804229793541,63,0.9958104768219904,0.99556948672353,0.9960215799150065,0.9958005144868424,0.00018470065788741224
13,138.95044000943503,17.205477038166098,0.47067658106486004,0.24064033633997348,0.4,183,0.6,"{'alpha': 0.4, 'hidden_layer_sizes': 183, 'momentum': 0.6}",0.9767329716696805,0.9773343782024233,0.9777563445656761,0.9772745648125932,0.0004199255904457221,74,0.99891494363735,0.9987039995177672,0.9989752554326532,0.99886473286259,0.00011629211571625838
14,129.19199244181314,37.07509141231971,0.3830016454060872,0.3529748347589453,0.4,186,0.1,"{'alpha': 0.4, 'hidden_layer_sizes': 186, 'momentum': 0.1}",0.9757685352622062,0.9778769063837482,0.9782385918379649,0.9772946778279731,0.0010892007590376268,70,0.9983724154560251,0.9986738599716688,0.9989451158865548,0.9986637971047495,0.00023391222249696315
15,134.0992909272512,19.56601531630132,0.2840174039204915,0.22443582386995783,0.1,183,0.6,"{'alpha': 0.1, 'hidden_layer_sizes': 183, 'momentum': 0.6}",0.9771549125979506,0.9792030863825426,0.9778769063837482,0.9780783017880804,0.0008482036094543492,13,0.9997890168183736,1.0,1.0,0.9999296722727912,9.945842562955017e-05
16,220.9614792664846,32.7429252294886,0.9693384965260824,0.08154648216548024,0.8,187,0.2,"{'alpha': 0.8, 'hidden_layer_sizes': 187, 'momentum': 0.2}",0.9776371308016878,0.9792030863825426,0.9777563445656761,0.9781988539166354,0.0007117654644462065,10,0.9960516004581349,0.9964133940142862,0.9949666958015613,0.9958105634246608,0.0006147129781748376
17,79.89735158284505,29.453133192123442,0.11669389406840007,0.011026099870209203,0.2,176,0.9,"{'alpha': 0.2, 'hidden_layer_sizes': 176, 'momentum': 0.9}",0.9766726943942133,0.9769726927482066,0.9766712882030261,0.9767722251151487,0.00014175318519950788,92,0.9996684550003014,0.9997588836312126,0.9996081859007203,0.9996785081774114,6.193142051970558e-05
18,28.304051478703816,0.7704376086483284,0.11132621765136719,0.00410281826573407,0.001,153,0.001,"{'alpha': 0.001, 'hidden_layer_sizes': 153, 'momentum': 0.001}",0.9768535262206148,0.9792030863825426,0.9789619627463982,0.9783395251165184,0.0010553608201138904,5,1.0,1.0,1.0,1.0,0.0
19,162.74480517705283,36.47367545516797,0.5701921780904134,0.3196987180946912,0.8,182,0.5,"{'alpha': 0.8, 'hidden_layer_sizes': 182, 'momentum': 0.5}",0.977335744424352,0.9785399963831455,0.9773946591114594,0.9777567999729856,0.0005543255347745903,30,0.9959008981855446,0.9956900449079237,0.9959613008228096,0.9958507479720926,0.00011627904876378112
20,38.65403437614441,1.0235927426900477,0.13628204663594565,0.005104256731165887,0.001,194,0.7,"{'alpha': 0.001, 'hidden_layer_sizes': 194, 'momentum': 0.7}",0.9776974080771549,0.9794442100186871,0.9791428054735065,0.9787614745231162,0.0007624037539385451,1,1.0,1.0,1.0,1.0,0.0
21,94.26616565386455,15.973701545542896,0.31664498647054035,0.17457911764954426,0.8,111,0.1,"{'alpha': 0.8, 'hidden_layer_sizes': 111, 'momentum': 0.1}",0.977335744424352,0.9801073000180843,0.9773946591114594,0.9782792345179653,0.0012928612556737525,6,0.9959913195490988,0.9955996262696284,0.9959311612767112,0.9958407023651462,0.00017222662842260452
22,72.46709458033244,15.798085341431213,0.11060420672098796,0.005867072503272347,0.2,142,0.8,"{'alpha': 0.2, 'hidden_layer_sizes': 142, 'momentum': 0.8}",0.9760096443640748,0.976068479112665,0.9766712882030261,0.9762498038932552,0.00029900072402100597,100,0.999397190909639,0.9987944181560626,0.999728744085114,0.9993067843836053,0.00038675680591862235
23,87.61938540140788,20.10484162186187,0.11596123377482097,0.0027744777414337074,0.1,147,0.4,"{'alpha': 0.1, 'hidden_layer_sizes': 147, 'momentum': 0.4}",0.9768535262206148,0.9786605582012177,0.9778166254747122,0.9777769032988483,0.0007382522302356541,26,0.9998794381819278,0.9999698604539016,1.0,0.9999497662119431,5.1229040684172814e-05
24,117.58414387702942,43.176408745979955,0.4175468285878499,0.4256958549957278,0.1,155,0.4,"{'alpha': 0.1, 'hidden_layer_sizes': 155, 'momentum': 0.4}",0.9769740807715491,0.9787208391102538,0.9770329736572427,0.9775759645130152,0.000809905539985142,47,0.9999095786364458,0.9999698604539016,0.9999397209078031,0.9999397199993835,2.4609948930753817e-05
