,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_momentum,param_learning_rate_init,param_hidden_layer_sizes,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,22.1406573454539,10.578736925454336,0.08115458488464355,0.0053127939329720535,0.3,0.3,"(100,)",0.4,"{'momentum': 0.3, 'learning_rate_init': 0.3, 'hidden_layer_sizes': (100,), 'alpha': 0.4}",0.9319469559975889,0.9155464464404123,0.9290493700645006,0.925514257500834,0.007146884825437636,32,0.9338718427873892,0.9132885258748004,0.9308900207962868,0.9260167964861589,0.009082197610844105
1,39.88990720113119,4.438183277129913,0.09968733787536621,0.0016613088368347048,0.6,0.5,"(100, 100)",0.9,"{'momentum': 0.6, 'learning_rate_init': 0.5, 'hidden_layer_sizes': (100, 100), 'alpha': 0.9}",0.8749849306811333,0.8749773946591115,0.8749773946591115,0.8749799066664522,3.5525148498327624e-06,54,0.8749773946591115,0.8749811627836884,0.8749811627836884,0.8749799067421627,1.7763109604636178e-06
2,33.03268853823344,2.1682046087212954,0.09606997172037761,0.001272710031986182,0.3,0.5,"(100, 100)",0.4,"{'momentum': 0.3, 'learning_rate_init': 0.5, 'hidden_layer_sizes': (100, 100), 'alpha': 0.4}",0.8749849306811333,0.8749773946591115,0.8749773946591115,0.8749799066664522,3.5525148498327624e-06,54,0.8749773946591115,0.8749811627836884,0.8749811627836884,0.8749799067421627,1.7763109604636178e-06
3,33.757323026657104,2.381499017250326,0.10285401344299316,0.0013363312370376112,0.8,0.6,"(100, 100)",0.5,"{'momentum': 0.8, 'learning_rate_init': 0.6, 'hidden_layer_sizes': (100, 100), 'alpha': 0.5}",0.8749849306811333,0.8749773946591115,0.8749773946591115,0.8749799066664522,3.5525148498327624e-06,54,0.8749773946591115,0.8749811627836884,0.8749811627836884,0.8749799067421627,1.7763109604636178e-06
4,12.390502532323202,1.2096724093765252,0.07955821355183919,0.004740873123944163,0.001,0.4,"(100,)",0.5,"{'momentum': 0.001, 'learning_rate_init': 0.4, 'hidden_layer_sizes': (100,), 'alpha': 0.5}",0.8749849306811333,0.8749773946591115,0.9126529628066792,0.887538429382308,0.017758657157206464,51,0.8749773946591115,0.8749811627836884,0.9142831308960487,0.8880805627796162,0.01852801366349354
5,47.49446026484171,8.691379514891414,0.10699001948038737,0.0012647249118097465,0.5,0.8,"(100, 100)",0.001,"{'momentum': 0.5, 'learning_rate_init': 0.8, 'hidden_layer_sizes': (100, 100), 'alpha': 0.001}",0.8749849306811333,0.8749773946591115,0.8749773946591115,0.8749799066664522,3.5525148498327624e-06,54,0.8749773946591115,0.8749811627836884,0.8749811627836884,0.8749799067421627,1.7763109604636178e-06
6,30.555634180704754,5.39729135085341,0.09701124827067058,0.000706372847742236,0.3,0.4,"(100, 100)",0.7,"{'momentum': 0.3, 'learning_rate_init': 0.4, 'hidden_layer_sizes': (100, 100), 'alpha': 0.7}",0.8749849306811333,0.8749773946591115,0.8749773946591115,0.8749799066664522,3.5525148498327624e-06,54,0.8749773946591115,0.8749811627836884,0.8749811627836884,0.8749799067421627,1.7763109604636178e-06
7,10.669123331705729,0.5491024158617434,0.07918453216552734,0.0031874831090009255,0.6,0.6,"(100,)",0.4,"{'momentum': 0.6, 'learning_rate_init': 0.6, 'hidden_layer_sizes': (100,), 'alpha': 0.4}",0.8749849306811333,0.8749773946591115,0.8749773946591115,0.8749799066664522,3.5525148498327624e-06,54,0.8749773946591115,0.8749811627836884,0.8749811627836884,0.8749799067421627,1.7763109604636178e-06
8,12.171161572138468,1.3468620230314543,0.08180006345113118,0.0026495921016182243,0.8,0.5,"(100,)",0.9,"{'momentum': 0.8, 'learning_rate_init': 0.5, 'hidden_layer_sizes': (100,), 'alpha': 0.9}",0.9157323688969259,0.9150039182590873,0.8749773946591115,0.9019045606050415,0.019042703930774185,42,0.9195852673458316,0.9142228518038519,0.8749811627836884,0.9029297606444572,0.019883526965781613
9,11.299224535624186,0.8793472316104546,0.08061854044596355,0.0060548733416079725,0.7,0.5,"(100,)",0.6,"{'momentum': 0.7, 'learning_rate_init': 0.5, 'hidden_layer_sizes': (100,), 'alpha': 0.6}",0.9274864376130199,0.8749773946591115,0.924287178250648,0.9089170035075931,0.02403444197685035,37,0.9317318705166074,0.8749811627836884,0.9272732752644746,0.9113287695215901,0.02576601320325484
10,34.39601651827494,2.4815475101620685,0.10168894131978352,0.0027855526056031277,0.1,0.8,"(100, 100)",0.8,"{'momentum': 0.1, 'learning_rate_init': 0.8, 'hidden_layer_sizes': (100, 100), 'alpha': 0.8}",0.8749849306811333,0.8749773946591115,0.8749773946591115,0.8749799066664522,3.5525148498327624e-06,54,0.8749773946591115,0.8749811627836884,0.8749811627836884,0.8749799067421627,1.7763109604636178e-06
11,35.92612091700236,5.519280743628749,0.10007961591084798,0.0032313209355509225,0.5,0.1,"(100, 100)",0.5,"{'momentum': 0.5, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (100, 100), 'alpha': 0.5}",0.9551537070524412,0.9564771836759298,0.9640122973054434,0.9585477293446049,0.003901625716048613,16,0.9571402736753271,0.9569305886253353,0.9667862201995238,0.9602856941667287,0.004597363083502841
