,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,0.11321592330932617,0.016298470261108575,0.0,0.0,1.6613782902881946,,"{'C': 1.6613782902881946, 'penalty': None}",,,,,,13,,,,,
1,315.35754839579266,54.67470197755993,0.033803462982177734,0.006251104253238695,2.272510931249825,l2,"{'C': 2.272510931249825, 'penalty': 'l2'}",0.520841591278839,0.5284138073178503,0.542412016291087,0.5305558049625921,0.00893539494500434,5,0.7563068684971948,0.7576346822831543,0.7714880376740518,0.7618098628181337,0.006864938638659557
2,288.8238265514374,63.95080721180983,0.03940232594807943,0.0028241884659816847,1.0576937171803535,l2,"{'C': 1.0576937171803535, 'penalty': 'l2'}",0.5219610590512077,0.5373427623039841,0.5440193915290754,0.5344410709614223,0.009236065807895391,1,0.7531315417102575,0.7537513012197069,0.7682172788256901,0.7583667072518848,0.006969999794853351
3,328.72634744644165,39.08968185424718,0.04569466908772787,0.008222620531940556,8.543973879762653,l2,"{'C': 8.543973879762653, 'penalty': 'l2'}",0.5188265993292911,0.5280629649924867,0.5400736973115011,0.5289877538777596,0.008698705613601433,9,0.7568008639023952,0.7594254855185709,0.7746187701924212,0.7636150398711291,0.007854243880213909
4,0.14228669802347818,0.01304229060690172,0.0,0.0,3.0192672186888214,,"{'C': 3.0192672186888214, 'penalty': None}",,,,,,18,,,,,
5,0.14235409100850424,0.007125860794954,0.0,0.0,6.8929575492980355,,"{'C': 6.8929575492980355, 'penalty': None}",,,,,,17,,,,,
6,0.15469018618265787,0.009885983213885513,0.0,0.0,8.052777768210758,,"{'C': 8.052777768210758, 'penalty': None}",,,,,,16,,,,,
7,328.8265031973521,46.96161681437668,0.04757897059122721,0.006191373018168507,4.848731389148943,l2,"{'C': 4.848731389148943, 'penalty': 'l2'}",0.5204172477912782,0.5292211618036688,0.540300962302851,0.5299797906325994,0.008135197763197313,6,0.7564964682515649,0.7581123596074774,0.77281189213279,0.7624735733306108,0.007340000134429962
8,317.60657477378845,62.6293150737551,0.04442207018534342,0.011800104951266273,2.024412094350824,l2,"{'C': 2.024412094350824, 'penalty': 'l2'}",0.5210266515542553,0.5289129698136544,0.5456693140833867,0.5318696451504321,0.010275266449635138,4,0.7565307695569317,0.7575874666313329,0.7713331658255622,0.7618171340046089,0.006742665071014016
9,0.16137353579203287,0.024686616337347127,0.0,0.0,9.739022973722998,,"{'C': 9.739022973722998, 'penalty': None}",,,,,,20,,,,,
10,0.15899411837259927,0.010005802112587003,0.0,0.0,6.516425684039529,,"{'C': 6.516425684039529, 'penalty': None}",,,,,,14,,,,,
11,316.30509026845294,65.38500910090744,0.03148500124613444,0.004506722835677645,1.5767943592321598,l2,"{'C': 1.5767943592321598, 'penalty': 'l2'}",0.5212928927717221,0.5322292944394527,0.5472390531251113,0.5335870801120953,0.010635898198101639,3,0.7565512866753549,0.7575616553848237,0.770549221603785,0.7615540545546545,0.006373904293476162
12,0.15447592735290527,0.007462347704954498,0.0,0.0,3.0711696145967418,,"{'C': 3.0711696145967418, 'penalty': None}",,,,,,19,,,,,
13,0.14235536257425943,0.01257776764349271,0.0,0.0,9.910510560812467,,"{'C': 9.910510560812467, 'penalty': None}",,,,,,12,,,,,
14,331.29544258117676,49.14495260834482,0.04027016957600912,0.0003666563217613989,6.402539681320847,l2,"{'C': 6.402539681320847, 'penalty': 'l2'}",0.5198596908400092,0.5284144772531734,0.540136938071302,0.5294703687214949,0.008311753481843214,8,0.7566385299256183,0.7594254855185709,0.774084533161114,0.763382849535101,0.007652289622186188
15,0.11164124806722005,0.01773943952395029,0.0,0.0,8.213723859148486,,"{'C': 8.213723859148486, 'penalty': None}",,,,,,11,,,,,
16,322.2947723865509,41.546267009820106,0.04127176602681478,0.01192467541050806,5.215600889141808,l2,"{'C': 5.215600889141808, 'penalty': 'l2'}",0.5200240036836453,0.5290593996518415,0.540300962302851,0.5297947885461126,0.00829434989739431,7,0.7564490888866696,0.7594254855185709,0.774084533161114,0.7633197025221182,0.007708260428150918
17,0.11741034189860027,6.587729642168598e-05,0.0,0.0,0.13483342862837477,,"{'C': 0.13483342862837477, 'penalty': None}",,,,,,10,,,,,
18,0.11766680081685384,0.00010738797920007689,0.0,0.0,7.505816972727683,,"{'C': 7.505816972727683, 'penalty': None}",,,,,,15,,,,,
19,226.09798653920492,31.878591783404545,0.02526704470316569,0.0010059048032965844,1.4739932969297953,l2,"{'C': 1.4739932969297953, 'penalty': 'l2'}",0.5213741689714552,0.5322292944394527,0.5479795587105979,0.5338610073738352,0.010922715050697295,2,0.7538384608187625,0.7566896743523711,0.770549221603785,0.7603591189249729,0.007298903986540681
