,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_momentum,param_learning_rate_init,param_hidden_layer_sizes,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,30.83314339319865,1.486266735914948,0.3737122217814128,0.07878103328343035,0.5,0.7,"(50, 50, 50)",0.7,"{'momentum': 0.5, 'learning_rate_init': 0.7, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.7}",0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17,12,0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17
1,199.73211510976157,11.511738016587042,0.17713149388631186,0.003930316078051887,0.2,0.001,"(100,)",0.7,"{'momentum': 0.2, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (100,), 'alpha': 0.7}",0.46182503556207977,0.43705850515451755,0.4177138421357004,0.4388657942840992,0.01805360659948203,2,0.48478668710908623,0.4551146946490784,0.459002692539615,0.4663013580992599,0.013167122524185006
2,39.4693603515625,11.816082908769602,0.37273406982421875,0.03009270591726395,0.001,0.7,"(50, 100, 50)",0.5,"{'momentum': 0.001, 'learning_rate_init': 0.7, 'hidden_layer_sizes': (50, 100, 50), 'alpha': 0.5}",0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17,12,0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17
3,116.96020714441936,14.700923562536051,0.34720754623413086,0.01383317326750454,0.3,0.1,"(50, 100, 50)",0.1,"{'momentum': 0.3, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (50, 100, 50), 'alpha': 0.1}",0.3609785160365746,0.36112115011890483,0.35785818783227985,0.35998595132925315,0.0015056824022458845,6,0.36060892035243974,0.361178076071747,0.3613653610770321,0.3610507858337397,0.00032166519444336956
4,36.89450112978617,16.7176861261328,0.4008032480875651,0.05505503668101981,0.001,0.4,"(50, 50, 50)",0.8,"{'momentum': 0.001, 'learning_rate_init': 0.4, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.8}",0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17,12,0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17
5,71.20435055096944,2.661790378433797,0.37778592109680176,0.0016128675662085222,0.2,0.2,"(50, 100, 50)",0.3,"{'momentum': 0.2, 'learning_rate_init': 0.2, 'hidden_layer_sizes': (50, 100, 50), 'alpha': 0.3}",0.3414254784819523,0.3454558744796617,0.3347227317814143,0.3405346949143428,0.004426828026813904,9,0.34266511792952037,0.3443217877344126,0.3373675941114995,0.3414514999251441,0.002965901069562808
6,98.99203769365947,21.238855614354815,0.3260053793589274,0.019132148322667894,0.8,0.001,"(50, 50, 50)",0.7,"{'momentum': 0.8, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.7}",0.37179587707586687,0.3696247442404824,0.3629617263404289,0.3681274492189261,0.003758720889725911,5,0.3748706832151202,0.3762145346636984,0.36561050428540626,0.37223190738807493,0.00471407244075187
7,82.61795250574748,23.45776751345913,0.35226988792419434,0.010145518145258464,0.9,0.1,"(50, 100, 50)",0.2,"{'momentum': 0.9, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (50, 100, 50), 'alpha': 0.2}",0.33246850058072824,0.35385379271132067,0.35415210272713316,0.34682479867306065,0.010152166218868913,7,0.3312131405401143,0.35835368678217067,0.35860399822591477,0.3493902751827333,0.012853581389808329
8,34.97302222251892,4.4950263657698875,0.3465272585550944,0.006119408136838095,0.4,0.5,"(50, 100, 50)",0.4,"{'momentum': 0.4, 'learning_rate_init': 0.5, 'hidden_layer_sizes': (50, 100, 50), 'alpha': 0.4}",0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17,12,0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17
9,29.65787665049235,1.9250683624827987,0.3007308642069499,0.0009733315258630739,0.6,0.9,"(50, 50, 50)",0.7,"{'momentum': 0.6, 'learning_rate_init': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.7}",0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17,12,0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17
10,97.92051569620769,1.4356770749645555,0.2418788274129232,0.07205543853807594,0.3,0.001,"(100,)",0.001,"{'momentum': 0.3, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (100,), 'alpha': 0.001}",0.5089974404741512,0.529685819095442,0.5336941614846842,0.5241258070180924,0.010821808471576582,1,0.9999246987951806,0.9999247271358674,0.9997597106342173,0.9998697121884218,7.778284577956136e-05
11,56.49475383758545,9.958789029898947,0.37139296531677246,0.031331592635237,0.9,0.8,"(100,)",0.2,"{'momentum': 0.9, 'learning_rate_init': 0.8, 'hidden_layer_sizes': (100,), 'alpha': 0.2}",0.2908730155644494,0.2,0.2,0.2302910051881498,0.04283795035499522,10,0.2958480477196419,0.2,0.2,0.23194934923988064,0.04518320300403372
12,24.10615809758504,3.0614503210122934,0.34969178835550946,0.06993305036125196,0.7,0.6,"(50, 50, 50)",0.7,"{'momentum': 0.7, 'learning_rate_init': 0.6, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.7}",0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17,12,0.2,0.2,0.2,0.20000000000000004,2.7755575615628914e-17
