,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,56.17302783330282,0.8918931043043559,0.5416073799133301,0.013393479734533219,10,16,39,"{'max_depth': 10, 'max_features': 16, 'n_estimators': 39}",0.9373083944748717,0.9302469773690193,0.9252152945229073,0.9309235554555993,0.004960113240809503,12,0.9607137321093333,0.9555295292881625,0.9516206813406358,0.9559546475793773,0.003724373525992569
1,38.333454529444374,1.2733074871922874,0.41013312339782715,0.039644379109303886,10,21,20,"{'max_depth': 10, 'max_features': 21, 'n_estimators': 20}",0.9298680720609004,0.9244945058730323,0.9239407509472959,0.9261011096270763,0.002673220980119476,13,0.9569418370334648,0.9488296791305696,0.9527746202335434,0.9528487121325259,0.00331218897080641
2,22.861184040705364,0.6405310935441307,0.4200543562571208,0.019013451176070992,15,11,17,"{'max_depth': 15, 'max_features': 11, 'n_estimators': 17}",0.9384451103992284,0.9359650029279046,0.9336548398208749,0.936021651049336,0.0019560299606952137,9,0.9836723446030898,0.9795904307538623,0.980400261789122,0.9812210123820247,0.0017646017152021356
3,54.571550051371254,0.4204064500461745,0.5082230567932129,0.006188202619072461,10,19,32,"{'max_depth': 10, 'max_features': 19, 'n_estimators': 32}",0.937756191657194,0.9365850297957355,0.9301067860833621,0.9348160025120972,0.003364069416241343,10,0.9618504676116498,0.9574757582542498,0.9547724845854432,0.9580329034837809,0.0029163069151364896
4,8.695019801457724,0.2145331611585789,0.33133403460184735,0.015927073245217336,40,7,7,"{'max_depth': 40, 'max_features': 7, 'n_estimators': 7}",0.8955254727704868,0.913506251937584,0.9122287289011367,0.9070868178697359,0.008191725160392472,16,0.9965553469626772,0.9966759098189835,0.9957459267679377,0.9963257278498662,0.0004129251922033035
5,40.097054958343506,0.3236059421234389,0.5571227868398031,0.034435207610555796,30,13,19,"{'max_depth': 30, 'max_features': 13, 'n_estimators': 19}",0.9592504564086666,0.9622816988736178,0.9619014812263176,0.9611445455028673,0.0013482881708317606,4,0.9999311069392536,0.9998105440829472,0.9996899865660845,0.9998105458627617,9.843698015031225e-05
6,44.292217334111534,0.41376673382215884,0.5917260646820068,0.04342881291751196,15,14,27,"{'max_depth': 15, 'max_features': 14, 'n_estimators': 27}",0.9572870379938686,0.9564947814405291,0.9470547709266276,0.9536121967870085,0.004648067200272313,5,0.9897177106835914,0.9890460033413134,0.9860493954738039,0.9882710364995696,0.0015946920964962528
7,24.066004912058514,0.4764915283460842,0.4828512668609619,0.00851820535419532,30,10,15,"{'max_depth': 30, 'max_features': 10, 'n_estimators': 15}",0.9469188109262513,0.9502256208880162,0.9535652772993455,0.9502365697045376,0.0027134195792523933,7,0.9997072044918276,0.9996038649007079,0.9996210946918811,0.9996440546948054,4.520427025489178e-05
8,14.431722005208334,0.659436554718878,0.5704694588979086,0.010050659689883064,30,4,20,"{'max_depth': 30, 'max_features': 4, 'n_estimators': 20}",0.9379284213427026,0.9483655402845235,0.9500516706854978,0.9454485441042412,0.005361899146989594,8,0.9999483302044402,0.9998277673481338,0.9997761014088389,0.9998507329871377,7.216303273241085e-05
9,1.6124627590179443,0.07878387504227317,0.20168081919352213,0.00366295727881355,1,26,4,"{'max_depth': 1, 'max_features': 26, 'n_estimators': 4}",0.6441390238021425,0.6422789431986498,0.6409231829142267,0.6424470499716729,0.0013182319142068075,20,0.6429444894163036,0.6464408122491861,0.6422272742929971,0.6438708586528289,0.0018406693526806903
10,4.9530253410339355,0.15761216637501427,0.25451135635375977,0.003095416983519315,1,17,24,"{'max_depth': 1, 'max_features': 17, 'n_estimators': 24}",0.8205022217629431,0.8144397368330405,0.8090251464002756,0.8146557016654197,0.00468798430932427,18,0.8251321885603072,0.8148671225090852,0.8155075608831939,0.8185022906508621,0.0046953310174403665
11,51.90851664543152,0.35006373141843344,0.47374868392944336,0.005593860317784941,40,11,31,"{'max_depth': 40, 'max_features': 11, 'n_estimators': 31}",0.9659329682064001,0.9718921153249974,0.9713399931105753,0.9697216922139908,0.0026884979622069137,2,1.0,0.9999483302044402,1.0,0.9999827767348134,2.435737521524595e-05
12,47.70535604159037,1.5659584955276773,0.4268590609232585,0.09687592029101492,10,15,38,"{'max_depth': 10, 'max_features': 15, 'n_estimators': 38}",0.9345871654438359,0.9316248148530881,0.9273510161901481,0.9311876654956907,0.002970273688390371,11,0.9587675031432459,0.9517059644167342,0.9531535255416623,0.9545423310338809,0.0030455341970299517
13,6.255786577860515,0.17732478158516363,0.2758935292561849,0.006006435691822909,1,19,28,"{'max_depth': 1, 'max_features': 19, 'n_estimators': 28}",0.8051737797526781,0.803968171954118,0.799621081639683,0.8029210111154931,0.00238474645053054,19,0.8105096364168719,0.8029658462651349,0.8029003479039647,0.8054586101953238,0.003571714987407183
14,36.505194981892906,0.7506840415753374,0.5951548417409261,0.07981136843741547,,7,34,"{'max_depth': None, 'max_features': 7, 'n_estimators': 34}",0.9584237539182253,0.9711687506458613,0.9704099207716156,0.9666674751119007,0.0058374172390308465,3,1.0,0.9999655534696268,0.9999827770314491,0.9999827768336921,1.4062737137970206e-05
