,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,147.4515925248464,50.09187512099586,0.3555614153544108,0.10396771766979403,0.6,9,1149,"{'learning_rate': 0.6, 'max_depth': 9, 'n_estimators': 1149}",0.9552139843279084,0.9614804991259268,0.9584664536741214,0.9583869790426522,0.0025589111084250095,74,0.9999698595454819,1.0,0.9999698604539016,0.9999799066664612,1.4208132406799431e-05
1,362.4966202576955,49.361386054943154,0.6785322030385336,0.03591948810724259,0.6,3,1493,"{'learning_rate': 0.6, 'max_depth': 3, 'n_estimators': 1493}",0.970042194092827,0.9584061727650853,0.947073361866297,0.9585072429080698,0.009377258833403753,72,1.0,0.9941529280569035,0.9783899454474215,0.9908476245014417,0.009126605361493605
2,377.95993757247925,8.206404630511798,0.8843456904093424,0.024977327349690742,0.1,8,714,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 714}",0.9645569620253165,0.9694978600277292,0.9679305563927904,0.9673284594819455,0.0020615542332745452,33,1.0,1.0,1.0,1.0,0.0
3,173.6226712067922,1.7357655912966323,0.3975206216176351,0.0024981580886095675,0.2,2,963,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 963}",0.9677516576250753,0.9720899391162818,0.9707637591174875,0.9702017852862815,0.0018151276382037105,15,0.995569353185846,0.9942132071491003,0.994815998071069,0.9948661861353384,0.0005547805269303149
4,160.2514410018921,3.065759900815953,0.3700833320617676,0.010854825271356427,0.5,6,833,"{'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 833}",0.9672694394213381,0.9705226354813431,0.9659412863945989,0.9679111204324267,0.001924578872315844,29,1.0,1.0,1.0,1.0,0.0
5,479.19502234458923,2.119877025451443,1.0253191788991292,0.005399264384653571,0.1,4,1332,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1332}",0.9713682941531043,0.974380613659654,0.9717282536620653,0.9724923871582746,0.0013432404109482564,1,1.0,1.0,1.0,1.0,0.0
6,242.82787068684897,2.8973274869232775,0.5568327109018961,0.004922154425085404,0.4,5,1334,"{'learning_rate': 0.4, 'max_depth': 5, 'n_estimators': 1334}",0.9681133212778782,0.9731147145698957,0.9678702754837543,0.9696994371105093,0.0024170033661477914,18,1.0,1.0,1.0,1.0,0.0
7,144.22712469100952,1.5858203945800997,0.35243550936381024,0.007539245498170502,0.2,10,959,"{'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 959}",0.9600964436407474,0.9640122973054434,0.9616613418530351,0.9619233609330754,0.0016093410617510466,54,1.0,1.0,1.0,1.0,0.0
8,310.58796350161236,3.463453592944742,0.6853702863057455,0.008281018516437498,0.3,5,1048,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 1048}",0.9682941531042797,0.9735366809331485,0.9704623545723069,0.970764396203245,0.0021508829767068203,13,1.0,1.0,1.0,1.0,0.0
9,101.9667272567749,2.2879443424283568,0.2530251344045003,0.0033057993080331254,0.3,10,713,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 713}",0.95708257986739,0.9612393754897823,0.9594912291277352,0.9592710614949692,0.0017041308246871587,64,1.0,1.0,1.0,1.0,0.0
10,170.33402434984842,52.673708337390735,0.38096849123636883,0.09393473346385726,0.7,6,1030,"{'learning_rate': 0.7, 'max_depth': 6, 'n_estimators': 1030}",0.9619047619047619,0.9650973536680933,0.9620230273072518,0.9630083809600357,0.0014779156285376763,44,1.0,0.9999698604539016,1.0,0.9999899534846338,1.4207918285389055e-05
11,85.38222440083821,1.8775850105578369,0.21868626276652017,0.004130125361563566,0.5,9,1044,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 1044}",0.9572634116937915,0.9595515100367713,0.9587075773102658,0.9585074996802762,0.0009447651561114537,71,1.0,1.0,1.0,1.0,0.0
12,189.69534118970236,1.584579737505429,0.4604080518086751,0.0017044708838087124,0.3,7,1414,"{'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 1414}",0.9656419529837251,0.9705829163903792,0.9666646573030321,0.9676298422257122,0.002129470403285021,32,1.0,1.0,1.0,1.0,0.0
13,256.2587673664093,0.7961171190742539,0.5800980726877848,0.014393292097239668,0.4,2,1364,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 1364}",0.9670283303194696,0.9712460063897763,0.9709446018445959,0.969739646184614,0.0019211344678603272,17,1.0,1.0,1.0,1.0,0.0
14,191.93322356541952,0.6797910997437271,0.43101803461710614,0.006393710186286406,0.5,2,1025,"{'learning_rate': 0.5, 'max_depth': 2, 'n_estimators': 1025}",0.9673297166968053,0.9696787027548376,0.9688347700283321,0.9686143964933249,0.0009715476472810787,25,1.0,1.0,1.0,1.0,0.0
15,99.20142245292664,0.6671859546400569,0.25538118680318195,0.0007072957980706478,0.4,9,1239,"{'learning_rate': 0.4, 'max_depth': 9, 'n_estimators': 1239}",0.9592525617842074,0.9640122973054434,0.960998251853638,0.9614210369810962,0.0019660164472063515,59,1.0,1.0,1.0,1.0,0.0
16,100.13722101847331,0.5107102445108952,0.26001644134521484,0.0012556148266921437,0.4,9,1476,"{'learning_rate': 0.4, 'max_depth': 9, 'n_estimators': 1476}",0.9592525617842074,0.9640122973054434,0.960998251853638,0.9614210369810962,0.0019660164472063515,59,1.0,1.0,1.0,1.0,0.0
