,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,23.674476544062298,0.8623314351153087,0.010763724644978842,5.928345075311402e-05,1.1856062642348963,l2,"{'C': 1.1856062642348963, 'penalty': 'l2'}",0.9665461121157324,0.9690156127554403,0.9685333654831515,0.9680316967847747,0.0010687568992612509,40,0.9742901922960998,0.9724825944121281,0.9721811989511437,0.9729846618864574,0.0009313134251695786
1,29.389486074447632,1.9612815125304779,0.010828812917073568,8.895842749971614e-05,5.329838970432639,none,"{'C': 5.329838970432639, 'penalty': 'none'}",0.9666063893911995,0.9689553318464043,0.9686539273012237,0.9680718828462758,0.001043540280365369,2,0.9741093495689915,0.9726332921426203,0.9722716175894391,0.9730047531003504,0.0007949013102290012
2,0.053432861963907875,0.00012119957653156454,0.0,0.0,1.698117445097861,elasticnet,"{'C': 1.698117445097861, 'penalty': 'elasticnet'}",,,,,,69,,,,,
3,0.05352282524108887,6.219846783345126e-05,0.0,0.0,2.7984810142262195,elasticnet,"{'C': 2.7984810142262195, 'penalty': 'elasticnet'}",,,,,,70,,,,,
4,0.05359156926472982,0.00013427014321048714,0.0,0.0,2.3187716896102173,l1,"{'C': 2.3187716896102173, 'penalty': 'l1'}",,,,,,71,,,,,
5,26.77268584569295,1.0926717148020282,0.010841608047485352,7.930228683877412e-05,3.2832733398649285,l2,"{'C': 3.2832733398649285, 'penalty': 'l2'}",0.966787221217601,0.9688347700283321,0.9686539273012237,0.9680919728490522,0.000925547995448487,1,0.9741093495689915,0.9726332921426203,0.9722414780433407,0.9729947065849842,0.0008042393128276282
6,27.7443630695343,0.7672417481753522,0.010886589686075846,0.000109223873924277,5.364173551798585,l2,"{'C': 5.364173551798585, 'penalty': 'l2'}",0.9667269439421338,0.9688347700283321,0.9685936463921876,0.9680517867875511,0.0009419630480250956,36,0.9741394900235095,0.9726634316887187,0.9723017571355376,0.9730348929492553,0.0007949017310095588
7,28.876695553461712,1.333099892943752,0.012518723805745443,0.002395928886587636,0.9503742801298509,none,"{'C': 0.9503742801298509, 'penalty': 'none'}",0.9666063893911995,0.9689553318464043,0.9686539273012237,0.9680718828462758,0.001043540280365369,2,0.9741093495689915,0.9726332921426203,0.9722716175894391,0.9730047531003504,0.0007949013102290012
8,24.133320411046345,0.8922449630158216,0.010813395182291666,0.00010495190786756947,1.357282950669364,l2,"{'C': 1.357282950669364, 'penalty': 'l2'}",0.9666063893911995,0.9689553318464043,0.9685333654831515,0.9680316955735851,0.001022460166490332,41,0.9742600518415818,0.9725127339582266,0.9721510594050453,0.9729746150682846,0.0009208557231232814
9,29.082788308461506,1.100835481847393,0.010827779769897461,7.107673323834918e-05,1.7588153845180032,none,"{'C': 1.7588153845180032, 'penalty': 'none'}",0.9666063893911995,0.9689553318464043,0.9686539273012237,0.9680718828462758,0.001043540280365369,2,0.9741093495689915,0.9726332921426203,0.9722716175894391,0.9730047531003504,0.0007949013102290012
