,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_momentum,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,15.463305711746216,0.2603889596786748,0.24947182337443033,0.004284703223424496,52,0.9,0.9,"{'hidden_layer_sizes': 52, 'learning_rate_init': 0.9, 'momentum': 0.9}",0.2955820004233515,0.38575563198685253,0.34795284053185316,0.34309682431401906,0.036973022845208,91,0.29903003991366933,0.39688106838431647,0.3644301655038765,0.3534470912672874,0.04069542876012546
1,19.620678424835205,0.5298537480420467,0.2926216920216878,0.01788286828457923,73,0.7,0.2,"{'hidden_layer_sizes': 73, 'learning_rate_init': 0.7, 'momentum': 0.2}",0.3358670690569422,0.3620382116423214,0.37814715877960436,0.358684146492956,0.017422950601792102,78,0.39548465033368047,0.37624704721603625,0.42308852215968623,0.398273406569801,0.01922435633482559
2,117.26033854484558,0.4060600203949073,0.16472935676574707,0.015398636697357863,10,0.001,0.001,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'momentum': 0.001}",0.4775657802503507,0.5007030665737546,0.49152752114635145,0.48993212265681896,0.009512885186528002,10,0.8643989847071708,0.8734045764335558,0.8827542541835838,0.8735192717747702,0.0074939462525386285
3,12.953051328659058,0.6780043937891818,0.24354116121927896,0.013997509830091308,44,0.5,0.4,"{'hidden_layer_sizes': 44, 'learning_rate_init': 0.5, 'momentum': 0.4}",0.36497326963614174,0.3934734810236935,0.36524731617705425,0.37456468894562983,0.013371003172667567,61,0.3914673872627808,0.3879357679794865,0.3667814965293107,0.382061550590526,0.010900401300740587
4,5.728124062220256,0.029077041183044036,0.20628833770751953,0.03366360018728655,5,0.7,0.5,"{'hidden_layer_sizes': 5, 'learning_rate_init': 0.7, 'momentum': 0.5}",0.32411515862654217,0.3151845203756811,0.33617047590983984,0.32515671830402104,0.008599078142131832,98,0.32554997634354155,0.3186198177141708,0.3353656004048088,0.3265117981541737,0.006870183664554799
5,93.25443569819133,1.2089646912925498,0.3154869079589844,0.015407988071224362,87,0.001,0.6,"{'hidden_layer_sizes': 87, 'learning_rate_init': 0.001, 'momentum': 0.6}",0.5110054330717675,0.5216410063036401,0.5234786928706068,0.5187083774153382,0.005498229208858217,2,0.9998349834983499,0.9998349834983499,0.9998494542717351,0.9998398070894782,6.821587993141563e-06
6,18.505499998728435,0.595013961036055,0.364762544631958,0.07105517224818862,85,0.2,0.4,"{'hidden_layer_sizes': 85, 'learning_rate_init': 0.2, 'momentum': 0.4}",0.48669192142614615,0.44656439920554786,0.3947947556678315,0.4426836920998418,0.037617081087656594,20,0.5565106341774848,0.4895324445244464,0.44477287848985664,0.4969386523972626,0.04591637651077259
7,19.657373984654743,0.65805053224357,0.41633176803588867,0.049358563197416154,96,0.2,0.001,"{'hidden_layer_sizes': 96, 'learning_rate_init': 0.2, 'momentum': 0.001}",0.40941465421474305,0.45945899185247263,0.4381165846708507,0.4356634102460221,0.02050402368591336,21,0.446820329235853,0.4974398950031304,0.5027862207634632,0.48234881500081556,0.025217067967909602
8,10.288267930348715,0.07152551306863261,0.18676932652791342,0.0023736548890744627,30,0.3,0.2,"{'hidden_layer_sizes': 30, 'learning_rate_init': 0.3, 'momentum': 0.2}",0.4104468694964991,0.3957242157849043,0.42020232996415186,0.40879113841518516,0.010061497652049355,31,0.42714332907036184,0.4114123412391998,0.42879086124583343,0.4224488438517984,0.007832916996271772
9,91.77596473693848,2.8605203742076037,0.2883429527282715,0.008406639777547917,79,0.001,0.6,"{'hidden_layer_sizes': 79, 'learning_rate_init': 0.001, 'momentum': 0.6}",0.4977713528980406,0.5273986638647138,0.5290452791810493,0.5180717653146013,0.014370290966941352,3,0.9998349834983499,0.9999178377111345,0.9998494542717351,0.9998674251604065,3.6133269745674075e-05
10,8.826740900675455,0.22452193645942534,0.19685991605122885,0.02167173022898292,21,0.4,0.001,"{'hidden_layer_sizes': 21, 'learning_rate_init': 0.4, 'momentum': 0.001}",0.3490768598062651,0.36498536299584144,0.3354201596788343,0.3498274608269803,0.012081607597589993,82,0.3606431702851469,0.37811387623615156,0.35458996941165366,0.36444900531098406,0.009973526065032741
11,9.770715951919556,0.32025625923381607,0.18261098861694336,0.01415803809142626,25,0.6,0.2,"{'hidden_layer_sizes': 25, 'learning_rate_init': 0.6, 'momentum': 0.2}",0.3599798036773222,0.33498001601127186,0.345637804553399,0.346865874747331,0.010242996408532634,84,0.3833560133377237,0.330549607995433,0.35413049261057816,0.356012037981245,0.021599139967908985
12,13.00231146812439,1.1103728105318658,0.2779695987701416,0.04476893609313423,38,0.1,0.3,"{'hidden_layer_sizes': 38, 'learning_rate_init': 0.1, 'momentum': 0.3}",0.43838433004606203,0.46037125950703556,0.4624183588813479,0.45372464947814856,0.01087939042933671,16,0.5192625185384434,0.5040141408162808,0.5423497871458014,0.5218754821668419,0.015759148222921633
13,10.393508036931356,0.048986586509786365,0.19856826464335123,0.019446982325055377,27,0.9,0.3,"{'hidden_layer_sizes': 27, 'learning_rate_init': 0.9, 'momentum': 0.3}",0.33943224219717594,0.33549433162840814,0.3429132956063993,0.33927995647732784,0.003030692971586417,93,0.34841584366179357,0.33715841420684967,0.35971291651164927,0.34842905812676417,0.009207841749323093
