,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
17,99.17739375432332,0.28484864478007327,0.2518449624379476,0.0021826787291272373,0.3,10,656,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 656}",0.95708257986739,0.9612393754897823,0.9594912291277352,0.9592710614949692,0.0017041308246871587,43,1.0,1.0,1.0,1.0,0.0
18,87.67983603477478,0.79835312240971,0.20470738410949707,0.004099106194122252,0.7,5,201,"{'learning_rate': 0.7, 'max_depth': 5, 'n_estimators': 201}",0.9609403254972875,0.9646753873048406,0.9620833082162878,0.962566340339472,0.0015626178250148725,35,1.0,1.0,1.0,1.0,0.0
19,106.5204525788625,23.481384041069834,0.2568051815032959,0.04495496495446486,0.6,9,575,"{'learning_rate': 0.6, 'max_depth': 9, 'n_estimators': 575}",0.9551537070524412,0.9614804991259268,0.9588884200373742,0.958507542071914,0.0025969052740662858,46,0.9999698595454819,1.0,0.9999698604539016,0.9999799066664612,1.4208132406799431e-05
20,324.289599498113,3.067282825152506,0.7655948003133138,0.008442452438593599,0.2,6,967,"{'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 967}",0.9690777576853526,0.9731147145698957,0.9715474109349569,0.9712466277300683,0.001661747699295772,2,1.0,1.0,1.0,1.0,0.0
21,117.18602538108826,42.906110387685935,0.2907296021779378,0.09041678134596136,0.6,8,967,"{'learning_rate': 0.6, 'max_depth': 8, 'n_estimators': 967}",0.9587703435804702,0.960998251853638,0.959913195490988,0.9598939303083655,0.0009096417532407861,41,1.0,1.0,0.9999698604539016,0.9999899534846338,1.4207918285389055e-05
22,394.4792632261912,0.3191233043831143,0.9050564765930176,0.0018366328327823287,0.1,6,787,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 787}",0.9694394213381555,0.9724516245704985,0.9705226354813431,0.9708045604633324,0.0012457804380752915,3,1.0,1.0,1.0,1.0,0.0
23,133.1697014172872,35.203272703439914,0.3025101025899251,0.06400117151806026,0.8,7,448,"{'learning_rate': 0.8, 'max_depth': 7, 'n_estimators': 448}",0.9581675708257986,0.9633492073060462,0.9573813973114714,0.9596327251477721,0.002647476398791232,42,1.0,0.9999397209078031,0.9999698604539016,0.9999698604539016,2.4608836340080732e-05
24,139.28514154752096,46.64329103377139,0.3284773031870524,0.08511277126896703,0.6,7,891,"{'learning_rate': 0.6, 'max_depth': 7, 'n_estimators': 891}",0.9618444846292947,0.966061848212671,0.9656398818494183,0.964515404897128,0.0018964660486935872,26,1.0,1.0,0.9999698604539016,0.9999899534846338,1.4207918285389055e-05
25,257.37268590927124,3.331530778723612,0.6168630123138428,0.00717248628032363,0.1,10,415,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 415}",0.959493670886076,0.964976791850021,0.9622641509433962,0.9622448712264977,0.0022385162730294253,36,1.0,1.0,1.0,1.0,0.0
26,42.48629188537598,1.0599841319966716,0.11736464500427246,0.0035190046691006387,0.3,4,123,"{'learning_rate': 0.3, 'max_depth': 4, 'n_estimators': 123}",0.9644966847498493,0.9642534209415878,0.9642534209415878,0.964334508877675,0.00011467565895929088,29,0.9906865995539212,0.9907772988938787,0.9911992525392568,0.9908877169956855,0.00022337918248028173
